iter	Accuracy	Logloss
2177	0.8318491998	0.3785061699
2178	0.8319104012	0.3784827412
2179	0.8319104012	0.3784826516
2180	0.8319104012	0.3784785874
2181	0.8319104012	0.3784784679
2182	0.8319104012	0.3784783185
2183	0.8319104012	0.3784782587
2184	0.8319104012	0.3784782587
2185	0.8319104012	0.378477661
2186	0.8319104012	0.3784776013
2187	0.8319104012	0.3784774817
2188	0.8319104012	0.3784774817
2189	0.8319104012	0.378477153
2190	0.8319104012	0.3784770036
2191	0.8319104012	0.3784768542
2192	0.8319104012	0.3784767645
2193	0.8319104012	0.3784765254
2194	0.8319104012	0.3784761668
2195	0.8319104012	0.378476137
2196	0.8319104012	0.3784759875
2197	0.8319104012	0.3784758979
2198	0.8318798005	0.3784638548
2199	0.8318798005	0.378463825
2200	0.8318491998	0.3784503475
2201	0.8318491998	0.3784502579
2202	0.8318491998	0.3784501084
2203	0.8318491998	0.3784500188
2204	0.8319104012	0.3784303555
2205	0.8319104012	0.3784303256
2206	0.8318798005	0.378429459
2207	0.8319104012	0.3784258729
2208	0.8319104012	0.3784257235
2209	0.8319104012	0.3784254844
2210	0.8319104012	0.378407644
2211	0.8319104012	0.3783900127
2212	0.8319104012	0.3783750112
2213	0.8318798005	0.3783746526
2214	0.8318798005	0.3783747124
2215	0.8319104012	0.378369184
2216	0.8319104012	0.3783690943
2217	0.8319104012	0.3783688851
2218	0.8319410019	0.3783423187
2219	0.8319410019	0.3783182326
2220	0.8319410019	0.3783182027
2221	0.8319410019	0.3783180832
2222	0.8319716026	0.3783048747
2223	0.8320022032	0.3782693731
2224	0.8320022032	0.3782692237
2225	0.8320022032	0.3782691938
2226	0.8320022032	0.3782688352
2227	0.8320022032	0.3782686858
2228	0.8320022032	0.378268387
2229	0.8320634046	0.3782623206
2230	0.8320634046	0.3782622608
2231	0.8320940053	0.3782607368
2232	0.8320940053	0.3782602885
2233	0.8320328039	0.3782511143
2234	0.8320940053	0.3782368001
2235	0.8320940053	0.3782365909
2236	0.8320940053	0.3782365013
2237	0.8320940053	0.378236322
2238	0.8320940053	0.3782362323
2239	0.8320940053	0.378236053
2240	0.8320940053	0.3782336026
2241	0.832124606	0.3782118175
2242	0.8320328039	0.3782002825
2243	0.8320328039	0.3781900623
2244	0.8320328039	0.3781900623
2245	0.8320022032	0.3781471795
2246	0.8320022032	0.3781466117
2247	0.8320022032	0.3781465819
2248	0.8320022032	0.3781463129
2249	0.8320328039	0.378142697
2250	0.8320328039	0.3781425177
2251	0.8320328039	0.3781424878
2252	0.8320634046	0.3781409638
2253	0.8320634046	0.3781409339
2254	0.8320328039	0.3781375272
2255	0.8320328039	0.3781265599
2256	0.8320328039	0.3781263507
2257	0.8320328039	0.3781262013
2258	0.8319716026	0.3781139192
2259	0.8320634046	0.3780915066
2260	0.8320634046	0.3780914468
2261	0.8321552067	0.3780682273
2262	0.8321552067	0.3780638942
2263	0.8321552067	0.378063954
2264	0.8321552067	0.3780638345
2265	0.832124606	0.3780637149
2266	0.8320634046	0.3780601289
2267	0.8320634046	0.3780600393
2268	0.8320634046	0.3780592922
2269	0.8320634046	0.3780579474
2270	0.8320328039	0.3780559751
2271	0.8320022032	0.3780512535
2272	0.8319716026	0.3780429459
2273	0.8319716026	0.378042916
2274	0.8319716026	0.3780429758
2275	0.8320022032	0.3780218183
2276	0.8320328039	0.3780216988
2277	0.8320328039	0.3780213999
2278	0.8320328039	0.378012136
2279	0.8320328039	0.378007534
2280	0.8320328039	0.3780073248
2281	0.8320022032	0.3780072053
2282	0.8320328039	0.3780063685
2283	0.8320328039	0.3780058605
2284	0.8320328039	0.3780058605
2285	0.8320328039	0.3780058007
2286	0.8320940053	0.3779932198
2287	0.832124606	0.3779930405
2288	0.832124606	0.3779930704
2289	0.8321552067	0.3779783079
2290	0.8321552067	0.3779782482
2291	0.832124606	0.3779559252
2292	0.832124606	0.3779557758
2293	0.832124606	0.3779555965
2294	0.832124606	0.3779555666
2295	0.832124606	0.3779465119
2296	0.832124606	0.377946482
2297	0.832124606	0.3779460637
2298	0.8321858074	0.3779269083
2299	0.8321552067	0.3779266394
2300	0.8321552067	0.3779118769
2301	0.8321552067	0.3779076634
2302	0.8321552067	0.3779062887
2303	0.8321552067	0.3779061393
2304	0.8321552067	0.3779061692
2305	0.8321858074	0.3778774213
2306	0.8321858074	0.3778773017
2307	0.8320940053	0.3778234816
2308	0.8320940053	0.3778234517
2309	0.8320940053	0.3778234816
2310	0.8320940053	0.3778234517
2311	0.8320940053	0.3778071652
2312	0.8320940053	0.3778039378
2313	0.832124606	0.3777998139
2314	0.832124606	0.3777998139
2315	0.832124606	0.3777998139
2316	0.832124606	0.3777997242
2317	0.832124606	0.3777978416
2318	0.832124606	0.3777978416
2319	0.832124606	0.3777978117
2320	0.8320940053	0.377794136
2321	0.8320940053	0.3777940165
2322	0.8320940053	0.3777940165
2323	0.8320940053	0.3777938073
2324	0.832124606	0.3777870536
2325	0.8321552067	0.3777854399
2326	0.8321552067	0.3777841549
2327	0.8321552067	0.3777840653
2328	0.832124606	0.3777631169
2329	0.832124606	0.3777607263
2330	0.832124606	0.3777594114
2331	0.832124606	0.3777581264
2332	0.8321858074	0.3777495498
2333	0.8321858074	0.3777495498
2334	0.8322470088	0.3777424973
2335	0.8322470088	0.3777424973
2336	0.8322470088	0.3777407043
2337	0.8321552067	0.3777351759
2338	0.8321552067	0.3777349667
2339	0.8322164081	0.3776859877
2340	0.8321552067	0.3776578374
2341	0.8322164081	0.3776528768
2342	0.8321858074	0.3776527273
2343	0.8321858074	0.3776527273
2344	0.8322164081	0.377652548
2345	0.832124606	0.377616897
2346	0.832124606	0.3776168671
2347	0.832124606	0.377616658
2348	0.832124606	0.3776147454
2349	0.832124606	0.3776135202
2350	0.832124606	0.3776134007
2351	0.832124606	0.3776134007
2352	0.8321858074	0.3775859975
2353	0.8322776095	0.3775630769
2354	0.8322776095	0.3775630769
2355	0.8322776095	0.3775630769
2356	0.8322776095	0.3775475076
2357	0.8323082102	0.3775307131
2358	0.8323082102	0.3775306832
2359	0.8322776095	0.3775188194
2360	0.8322776095	0.3775187597
2361	0.8322776095	0.377507374
2362	0.8322776095	0.3775071947
2363	0.8322776095	0.3775071947
2364	0.8323694115	0.3774872923
2365	0.8323388109	0.3774787158
2366	0.8323388109	0.3774786859
2367	0.8323388109	0.3774346078
2368	0.8323388109	0.3774344882
2369	0.8323388109	0.3774344285
2370	0.8323388109	0.377434279
2371	0.8323388109	0.3774341595
2372	0.8323388109	0.3774339503
2373	0.8323694115	0.3774204729
2374	0.8323388109	0.3773851207
2375	0.8323388109	0.3773849115
2376	0.8323388109	0.377384792
2377	0.8323694115	0.377373765
2378	0.8323694115	0.3773716134
2379	0.8324612136	0.3773647103
2380	0.8324612136	0.3773646206
2381	0.8324612136	0.3773646206
2382	0.8324612136	0.3773545798
2383	0.8324612136	0.3773545499
2384	0.8324612136	0.3773545798
2385	0.8324612136	0.3773545499
2386	0.8324612136	0.3773544304
2387	0.8324612136	0.3773544304
2388	0.8323694115	0.3773310914
2389	0.8323694115	0.3773309121
2390	0.8323694115	0.3773308523
2391	0.8323694115	0.3773307328
2392	0.8323694115	0.377330673
2393	0.8323694115	0.3773304937
2394	0.8323694115	0.377318869
2395	0.8323694115	0.3773189288
2396	0.8323694115	0.3773187794
2397	0.8323694115	0.3773175243
2398	0.8323694115	0.3773174645
2399	0.8324000122	0.3773120257
2400	0.8324306129	0.3773119958
2401	0.8324306129	0.3773118763
2402	0.8324000122	0.3773101131
2403	0.8324000122	0.3772907785
2404	0.8324000122	0.3772851903
2405	0.8324000122	0.3772851604
2406	0.8324000122	0.3772851903
2407	0.8324000122	0.3772851604
2408	0.8324000122	0.377285011
2409	0.8324000122	0.3772672005
2410	0.8324000122	0.3772671706
2411	0.8324000122	0.377267051
2412	0.8324000122	0.3772657959
2413	0.8324000122	0.3772656465
2414	0.8324000122	0.3772649891
2415	0.8324306129	0.3772599089
2416	0.8324306129	0.3772587434
2417	0.8323388109	0.3772398571
2418	0.8323694115	0.3772390502
2419	0.8323694115	0.3772389904
2420	0.8323694115	0.3772387813
2421	0.8323694115	0.3772387514
2422	0.8323694115	0.3772382135
2423	0.8323694115	0.3772377353
2424	0.8323694115	0.3772377353
2425	0.8323694115	0.3772377353
2426	0.8323694115	0.3772376756
2427	0.8323694115	0.3772360021
2428	0.8323694115	0.3772359722
2429	0.8323694115	0.3772359124
2430	0.8323694115	0.377235763
2431	0.8323694115	0.3772356435
2432	0.8323694115	0.3772355837
2433	0.8323388109	0.3772351952
2434	0.8324306129	0.3772215684
2435	0.8324612136	0.3772164882
2436	0.8323388109	0.3772100035
2437	0.8323388109	0.377209854
2438	0.8323388109	0.3772082105
2439	0.8323388109	0.3772074335
2440	0.8323388109	0.3772073438
2441	0.8323694115	0.3771842439
2442	0.8323694115	0.3771841542
2443	0.8323694115	0.3771840945
2444	0.8323694115	0.3771838554
2445	0.8323694115	0.3771838554
2446	0.8323082102	0.3771534041
2447	0.8323082102	0.3771533145
2448	0.8323388109	0.3771497584
2449	0.8323388109	0.3771497584
2450	0.8323388109	0.3771494894
2451	0.8323388109	0.3771494595
2452	0.8323082102	0.3771480849
2453	0.8324612136	0.3771265986
2454	0.8324918143	0.3770969841
2455	0.832522415	0.377095729
2456	0.8324918143	0.3770684454
2457	0.8324918143	0.3770684753
2458	0.8324612136	0.3770684454
2459	0.8324612136	0.3770680868
2460	0.8324612136	0.3770679672
2461	0.8324612136	0.3770679374
2462	0.8324612136	0.3770677282
2463	0.8324918143	0.3770519796
2464	0.8324918143	0.37705186
2465	0.8324918143	0.3770516807
2466	0.8324918143	0.3770409825
2467	0.8324918143	0.377039548
2468	0.8324612136	0.3770258913
2469	0.8324306129	0.3770258016
2470	0.8324612136	0.3770233811
2471	0.8324918143	0.3770203031
2472	0.8324918143	0.3770203031
2473	0.8324918143	0.377020064
2474	0.8324918143	0.3770199445
2475	0.8324918143	0.3770190181
2476	0.8324918143	0.3770180618
2477	0.8324918143	0.3770180021
2478	0.8324918143	0.3770179124
2479	0.8324918143	0.3770179124
2480	0.8325530157	0.3770076624
2481	0.8325530157	0.3770034787
2482	0.8325530157	0.3770008489
2483	0.8325530157	0.3770007892
2484	0.8325530157	0.3769654669
2485	0.8325530157	0.3769654968
2486	0.8325530157	0.3769654669
2487	0.8325530157	0.3769653772
2488	0.8325530157	0.3769652278
2489	0.8325530157	0.3769647497
2490	0.8325530157	0.3769630463
2491	0.8325530157	0.3769609844
2492	0.8325836164	0.3769556651
2493	0.8325530157	0.3769517504
2494	0.8325530157	0.3769517504
2495	0.8325530157	0.3769517205
2496	0.8325530157	0.3769514814
2497	0.8326142171	0.3769479253
2498	0.8326142171	0.376920283
2499	0.8326142171	0.3769202532
2500	0.8326142171	0.3769202532
2501	0.8326142171	0.3769201934
2502	0.8326142171	0.3769178924
2503	0.8326142171	0.3769177131
2504	0.8326142171	0.3769176234
2505	0.8325836164	0.376914127
2506	0.8325836164	0.3769141569
2507	0.8325836164	0.376914127
2508	0.8325836164	0.3769140972
2509	0.8325836164	0.3769053114
2510	0.8325836164	0.3769053114
2511	0.8325836164	0.376905162
2512	0.8325836164	0.3769050425
2513	0.8325836164	0.3769050425
2514	0.8326142171	0.3768908777
2515	0.8326142171	0.376890788
2516	0.8326142171	0.3768870526
2517	0.8326142171	0.3768869331
2518	0.8326142171	0.3768794921
2519	0.8325836164	0.376874651
2520	0.8325836164	0.3768745015
2521	0.8325836164	0.3768745314
2522	0.8325836164	0.3768744418
2523	0.8325836164	0.3768742027
2524	0.8326142171	0.3768737545
2525	0.8326142171	0.376873605
2526	0.8326142171	0.3768734556
2527	0.8326142171	0.3768734257
2528	0.8326142171	0.376873366
2529	0.8326448178	0.3768415401
2530	0.8326448178	0.3768415401
2531	0.8326754185	0.3768409723
2532	0.8326754185	0.3768408229
2533	0.8326754185	0.3768407631
2534	0.8326448178	0.3768406137
2535	0.8326754185	0.3768402252
2536	0.8326754185	0.376812314
2537	0.8326754185	0.3768119255
2538	0.8326754185	0.3768003008
2539	0.8326754185	0.3767974021
2540	0.8326754185	0.3767973723
2541	0.8326754185	0.3767973723
2542	0.8326754185	0.3767973723
2543	0.8326754185	0.3767972826
2544	0.8327060192	0.3767968941
2545	0.8326754185	0.3767967447
2546	0.8326754185	0.3767966551
2547	0.8326754185	0.3767966252
2548	0.8327366198	0.3767864947
2549	0.8326754185	0.376786405
2550	0.8326754185	0.3767604662
2551	0.8326754185	0.3767604363
2552	0.8326754185	0.3767603466
2553	0.8326754185	0.3767602271
2554	0.8326754185	0.3767601374
2555	0.8326754185	0.3767601076
2556	0.8326754185	0.3767601374
2557	0.8326754185	0.3767600179
2558	0.8326754185	0.3767599581
2559	0.8326754185	0.3767598087
2560	0.8326754185	0.3767598087
2561	0.8326754185	0.3767598087
2562	0.8326754185	0.3767590317
2563	0.8326754185	0.3767590616
2564	0.8326754185	0.376758972
2565	0.8327060192	0.3767588823
2566	0.8327060192	0.376746391
2567	0.8327060192	0.376746391
2568	0.8327060192	0.3767454049
2569	0.8327366198	0.3767281023
2570	0.8327366198	0.3767280725
2571	0.8327366198	0.3767280426
2572	0.8327366198	0.376727923
2573	0.8327672205	0.3767084689
2574	0.8327672205	0.3767084689
2575	0.8327672205	0.3767078712
2576	0.8327978212	0.3767073632
2577	0.8327978212	0.3767073333
2578	0.8327978212	0.376698428
2579	0.8327978212	0.3766983981
2580	0.8327978212	0.3766983683
2581	0.8327978212	0.3766982786
2582	0.8327978212	0.3766970534
2583	0.8327978212	0.3766954696
2584	0.8328284219	0.3766841437
2585	0.8328284219	0.3766840541
2586	0.8328284219	0.3766839943
2587	0.8327366198	0.3766595197
2588	0.8328284219	0.3766475663
2589	0.8328284219	0.3766475066
2590	0.8327978212	0.3766465503
2591	0.8327978212	0.3766462813
2592	0.8328590226	0.3766431436
2593	0.8328590226	0.376643024
2594	0.8328590226	0.3766429942
2595	0.8328590226	0.3766429643
2596	0.8328590226	0.376640723
2597	0.8328284219	0.3766051019
2598	0.8328284219	0.3766026216
2599	0.8328284219	0.3765999918
2600	0.8328284219	0.3765999022
2601	0.832920224	0.3765715726
2602	0.832920224	0.3765667913
2603	0.832920224	0.3765667614
2604	0.832920224	0.3765667016
2605	0.832920224	0.3765630558
2606	0.832920224	0.3765629662
2607	0.832920224	0.3765600974
2608	0.832920224	0.3765600675
2609	0.832920224	0.3765600376
2610	0.832920224	0.3765556148
2611	0.832920224	0.3765556148
2612	0.832920224	0.3765528357
2613	0.832920224	0.3765282117
2614	0.8329814254	0.3765058887
2615	0.8330120261	0.3764756167
2616	0.8330120261	0.3764699389
2617	0.8330120261	0.3764696699
2618	0.8330120261	0.3764597785
2619	0.8330120261	0.3764597187
2620	0.8330120261	0.3764585234
2621	0.8330120261	0.3764558936
2622	0.8329814254	0.3764466895
2623	0.8329814254	0.3764454643
2624	0.8329814254	0.3764454643
2625	0.8329814254	0.3764454643
2626	0.8329814254	0.376444508
2627	0.8329814254	0.376444508
2628	0.8329814254	0.3764444483
2629	0.8329814254	0.3764429541
2630	0.8331038281	0.3764226632
2631	0.8331038281	0.3764226333
2632	0.8330732275	0.3764010276
2633	0.8330732275	0.3764010574
2634	0.8330732275	0.3764009379
2635	0.8330732275	0.3764008184
2636	0.8330732275	0.3763989058
2637	0.8330732275	0.376398876
2638	0.8330732275	0.3763988162
2639	0.8330732275	0.3763987564
2640	0.8330732275	0.3763987564
2641	0.8331038281	0.3763961267
2642	0.8331650295	0.3763835756
2643	0.8331650295	0.3763834561
2644	0.8331650295	0.3763834262
2645	0.8331650295	0.3763833963
2646	0.8331650295	0.3763833365
2647	0.8331650295	0.3763788839
2648	0.8331956302	0.3763764932
2649	0.8331956302	0.3763764633
2650	0.8331650295	0.3763669604
2651	0.8331650295	0.376366811
2652	0.8331650295	0.3763600274
2653	0.8332262309	0.3763337001
2654	0.8332262309	0.376332445
2655	0.8332262309	0.3763323254
2656	0.8332568316	0.3763291578
2657	0.8332874323	0.3763095841
2658	0.833318033	0.37630806
2659	0.8332262309	0.3762982582
2660	0.8332262309	0.3762981387
2661	0.8332262309	0.3762979893
2662	0.8332262309	0.3762977502
2663	0.8332262309	0.3762976008
2664	0.8332262309	0.3762938654
2665	0.8332262309	0.3762938654
2666	0.8332262309	0.3762938654
2667	0.8332262309	0.3762918034
2668	0.8332262309	0.3762917436
2669	0.8332262309	0.3762823005
2670	0.8332568316	0.3762721401
2671	0.8332568316	0.376257019
2672	0.8332568316	0.3762539112
2673	0.8332568316	0.3762530146
2674	0.8332874323	0.3762358914
2675	0.8332874323	0.3762349949
2676	0.8332874323	0.3762337099
2677	0.8332874323	0.3762335605
2678	0.8332874323	0.3762305423
2679	0.8332874323	0.3762304526
2680	0.8332874323	0.376226508
2681	0.833318033	0.3762253724
2682	0.8332874323	0.3762180211
2683	0.8332874323	0.3762179314
2684	0.8332262309	0.376186494
2685	0.8332262309	0.3761864342
2686	0.833318033	0.3761599276
2687	0.833318033	0.3761598678
2688	0.833318033	0.3761598678
2689	0.833318033	0.3761598379
2690	0.833318033	0.3761573875
2691	0.8332568316	0.3761410711
2692	0.8331956302	0.3761135185
2693	0.8331956302	0.3761125025
2694	0.8331956302	0.3761125025
2695	0.8331956302	0.3761124427
2696	0.8331956302	0.3761114864
2697	0.8331956302	0.3761111876
2698	0.8331956302	0.3761103808
2699	0.8332262309	0.3760904784
2700	0.8332262309	0.3760904186
2701	0.8332568316	0.3760848304
2702	0.8332568316	0.3760842925
2703	0.8332874323	0.3760724885
2704	0.8332874323	0.3760724287
2705	0.8332874323	0.3760723391
2706	0.8332874323	0.3760722195
2707	0.8332874323	0.3760722195
2708	0.8332874323	0.3760699185
2709	0.8332874323	0.3760697093
2710	0.8332874323	0.3760694105
2711	0.8332874323	0.3760693208
2712	0.8332874323	0.3760511816
2713	0.8332874323	0.3760508827
2714	0.8333486337	0.3760342077
2715	0.8333486337	0.376031847
2716	0.8333486337	0.3760302332
2717	0.8333486337	0.3760302034
2718	0.8333486337	0.3760210291
2719	0.8333486337	0.3760209096
2720	0.8333486337	0.3760199234
2721	0.8333486337	0.3760189971
2722	0.833318033	0.3760040553
2723	0.833318033	0.3760039358
2724	0.8332874323	0.3760026209
2725	0.8332874323	0.3760025014
2726	0.8332874323	0.3760024715
2727	0.8332874323	0.375995419
2728	0.8332874323	0.3759808657
2729	0.833318033	0.3759783854
2730	0.833318033	0.3759782957
2731	0.833318033	0.375978236
2732	0.833318033	0.3759781164
2733	0.833318033	0.3759604553
2734	0.833318033	0.3759596186
2735	0.833318033	0.3759574072
2736	0.8332874323	0.3759441389
2737	0.8332874323	0.3759439895
2738	0.833318033	0.3759261789
2739	0.833318033	0.3759261491
2740	0.833318033	0.3759217861
2741	0.833318033	0.3759217263
2742	0.833318033	0.3759201126
2743	0.833318033	0.3759049915
2744	0.833318033	0.3759049915
2745	0.8332874323	0.3759021526
2746	0.833318033	0.3759010768
2747	0.8332874323	0.3758986264
2748	0.8332874323	0.3758985666
2749	0.8332568316	0.3758921416
2750	0.8333486337	0.3758719105
2751	0.833318033	0.3758719703
2752	0.833318033	0.3758684142
2753	0.833318033	0.3758682349
2754	0.833318033	0.3758682647
2755	0.833318033	0.3758682647
2756	0.8333792344	0.37583614
2757	0.8334404358	0.3758048221
2758	0.8334098351	0.3757827382
2759	0.8334098351	0.3757826485
2760	0.8334098351	0.3757826187
2761	0.8334098351	0.3757818417
2762	0.8333792344	0.3757808854
2763	0.8333792344	0.3757808257
2764	0.8333792344	0.3757804073
2765	0.8333792344	0.3757794211
2766	0.8333792344	0.3757768213
2767	0.8333792344	0.3757767017
2768	0.8333792344	0.375776642
2769	0.8333792344	0.3757766121
2770	0.8333792344	0.3757765523
2771	0.8333792344	0.375776373
2772	0.8333486337	0.3757759248
2773	0.8333486337	0.3757759248
2774	0.8333486337	0.3757748788
2775	0.8333486337	0.3757739525
2776	0.8334098351	0.3757712032
2777	0.8334098351	0.3757703067
2778	0.8334098351	0.375770217
2779	0.8333792344	0.3757688125
2780	0.8333792344	0.3757659437
2781	0.8333792344	0.3757639714
2782	0.8334098351	0.3757620289
2783	0.8334098351	0.37576176
2784	0.8334404358	0.3757337592
2785	0.8334404358	0.3757337293
2786	0.8334404358	0.3757336396
2787	0.8334404358	0.3757334006
2788	0.8334404358	0.3757334006
2789	0.8334404358	0.3757305616
2790	0.8334404358	0.3757305317
2791	0.8334404358	0.3757303823
2792	0.8334404358	0.375730203
2793	0.8334404358	0.3757301731
2794	0.8334404358	0.3757301731
2795	0.8334404358	0.3757301433
2796	0.8335934392	0.3756878581
2797	0.8335016371	0.3756778173
2798	0.8335016371	0.3756778173
2799	0.8335016371	0.3756771897
2800	0.8335016371	0.3756770403
2801	0.8335016371	0.3756769805
2802	0.8335016371	0.3756770104
2803	0.8335016371	0.3756769208
2804	0.8335016371	0.375676861
2805	0.8335016371	0.3756767415
2806	0.8334404358	0.3756428237
2807	0.8334710364	0.375638132
2808	0.8334710364	0.3756381021
2809	0.8334710364	0.3756379527
2810	0.8334710364	0.3756378929
2811	0.8334710364	0.3756378033
2812	0.8334710364	0.3756377435
2813	0.8334710364	0.3756376539
2814	0.8334710364	0.3756375343
2815	0.8334710364	0.3756368769
2816	0.8335016371	0.3756368769
2817	0.8334710364	0.3756368171
2818	0.8336240399	0.3755999708
2819	0.8335934392	0.3755959664
2820	0.8335934392	0.3755958767
2821	0.8335934392	0.375595817
2822	0.8336240399	0.3755844911
2823	0.8336240399	0.3755843417
2824	0.8336240399	0.3755842222
2825	0.8336240399	0.3755841923
2826	0.8336240399	0.3755840429
2827	0.8336240399	0.375584013
2828	0.8336240399	0.3755838935
2829	0.8336240399	0.375582728
2830	0.8336240399	0.3755825786
2831	0.8336240399	0.375581712
2832	0.8336240399	0.3755806959
2833	0.8336546406	0.3755479138
2834	0.8336546406	0.3755425347
2835	0.8336546406	0.3755424152
2836	0.8336240399	0.3755423853
2837	0.8336546406	0.3755401739
2838	0.8336546406	0.3755401739
2839	0.8336546406	0.3755400544
2840	0.8336240399	0.3755392177
2841	0.8336240399	0.3755392475
2842	0.8336240399	0.3755392475
2843	0.8336240399	0.3755391878
2844	0.8336240399	0.3755390085
2845	0.8336240399	0.3755390981
2846	0.8336240399	0.3755389786
2847	0.8336240399	0.375537843
2848	0.8336240399	0.3755377534
2849	0.8336240399	0.3755377832
2850	0.8336852413	0.3755376936
2851	0.8335016371	0.3755064056
2852	0.8334710364	0.3754887743
2853	0.8334710364	0.3754887743
2854	0.8334404358	0.3754849194
2855	0.8334404358	0.3754848895
2856	0.8335934392	0.3754300533
2857	0.8335016371	0.375426527
2858	0.8335628385	0.3754225226
2859	0.8334710364	0.3753970021
2860	0.8334710364	0.3753969723
2861	0.8335628385	0.3753879773
2862	0.8335628385	0.3753747389
2863	0.8335628385	0.3753746792
2864	0.8335628385	0.3753746194
2865	0.8335016371	0.3753724977
2866	0.8335016371	0.3753714219
2867	0.8334404358	0.3753334101
2868	0.8335016371	0.3753287184
2869	0.8335016371	0.3753268955
2870	0.8335322378	0.3753263576
2871	0.8335322378	0.3753182591
2872	0.8335322378	0.3753181396
2873	0.8335628385	0.3753180798
2874	0.8335628385	0.3753177511
2875	0.8335322378	0.3753165857
2876	0.8335322378	0.3753155397
2877	0.8335322378	0.3753138364
2878	0.8335322378	0.3753133881
2879	0.8335322378	0.3753132985
2880	0.8335322378	0.3753121928
2881	0.8335628385	0.3752888239
2882	0.8335628385	0.3752888538
2883	0.8335628385	0.3752880171
2884	0.8336240399	0.3752661722
2885	0.8336240399	0.3752660826
2886	0.8336240399	0.3752660527
2887	0.8335934392	0.375265963
2888	0.8336240399	0.3752585221
2889	0.8335934392	0.3752561613
2890	0.8335934392	0.3752560417
2891	0.8337464427	0.3752109475
2892	0.833715842	0.3752104993
2893	0.833715842	0.3752104993
2894	0.8337464427	0.3751971713
2895	0.8337464427	0.3751961552
2896	0.8337464427	0.3751961552
2897	0.8338382447	0.3751911049
2898	0.8338382447	0.3751849489
2899	0.8338688454	0.3751798388
2900	0.8338076441	0.3751699175
2901	0.8338076441	0.3751693198
2902	0.8338076441	0.3751693198
2903	0.8338076441	0.3751692601
2904	0.8338076441	0.3751692601
2905	0.8338076441	0.3751688417
2906	0.8338076441	0.3751687222
2907	0.8338076441	0.3751686923
2908	0.8338076441	0.3751686624
2909	0.8337770434	0.375168005
2910	0.8338076441	0.3751674969
2911	0.8338076441	0.3751668694
2912	0.8338076441	0.3751625064
2913	0.8337770434	0.375140542
2914	0.8338076441	0.3751391674
2915	0.8338076441	0.3751385398
2916	0.8338076441	0.3751255704
2917	0.8338076441	0.3751140354
2918	0.8338076441	0.3751130791
2919	0.8338076441	0.3750872299
2920	0.8338076441	0.3750872299
2921	0.8338076441	0.3750871403
2922	0.8337464427	0.3750539397
2923	0.8337464427	0.3750522065
2924	0.8337464427	0.3750521467
2925	0.8336852413	0.375021546
2926	0.8336852413	0.3750214862
2927	0.8336546406	0.375004094
2928	0.8336852413	0.3749891523
2929	0.8336852413	0.3749736129
2930	0.8336852413	0.3749736428
2931	0.8336546406	0.3749662317
2932	0.8336546406	0.3749662615
2933	0.8336546406	0.3749661719
2934	0.8336546406	0.3749661719
2935	0.8336546406	0.3749660524
2936	0.8336546406	0.3749653352
2937	0.8336546406	0.374965126
2938	0.8336546406	0.3749650961
2939	0.8336546406	0.3749650662
2940	0.8336546406	0.3749528737
2941	0.8336546406	0.3749529036
2942	0.8336546406	0.3749526048
2943	0.8336546406	0.3749526048
2944	0.8336852413	0.3749412789
2945	0.8336852413	0.3749401135
2946	0.8336546406	0.3749399043
2947	0.8336546406	0.3749398445
2948	0.8336546406	0.3749397848
2949	0.8336546406	0.3749256499
2950	0.8336546406	0.3749256798
2951	0.8336546406	0.3749255901
2952	0.833715842	0.3749242155
2953	0.8336852413	0.3749242155
2954	0.8336852413	0.3749177606
2955	0.8336852413	0.3749164458
2956	0.8336852413	0.3749159079
2957	0.8336852413	0.374915878
2958	0.8336546406	0.3749079589
2959	0.8336546406	0.3749078991
2960	0.8336546406	0.3749077796
2961	0.8336546406	0.3749051199
2962	0.8336546406	0.37490509
2963	0.8336546406	0.3749050602
2964	0.8336546406	0.3749042234
2965	0.833715842	0.3749025201
2966	0.833715842	0.3749024304
2967	0.833715842	0.3749024005
2968	0.833715842	0.3749024005
2969	0.833715842	0.3749023706
2970	0.833715842	0.3749023408
2971	0.833715842	0.3749023408
2972	0.833715842	0.3749019822
2973	0.8336852413	0.3749018925
2974	0.833715842	0.3748487896
2975	0.8337464427	0.3748324732
2976	0.8337464427	0.3748321444
2977	0.8337464427	0.3748312778
2978	0.8337464427	0.3748313376
2979	0.8337464427	0.3748257793
2980	0.8337464427	0.3748257793
2981	0.8337464427	0.3748257195
2982	0.8337464427	0.3748254207
2983	0.8337464427	0.3748247931
2984	0.8337770434	0.374811734
2985	0.8337770434	0.3748116145
2986	0.8337464427	0.3747527141
2987	0.8337464427	0.3747506821
2988	0.8337464427	0.3747506522
2989	0.8337464427	0.3747505625
2990	0.8337464427	0.3747504131
2991	0.8337770434	0.3747458409
2992	0.8337770434	0.3747458111
2993	0.8338076441	0.3747451835
2994	0.8338076441	0.3747450938
2995	0.8337770434	0.3747441675
2996	0.8337770434	0.3747440479
2997	0.8337770434	0.3747439284
2998	0.8338076441	0.3747414779
2999	0.8337770434	0.3747413883
3000	0.8338076441	0.3747413584
3001	0.8338076441	0.3747411193
3002	0.8338076441	0.3747411193
3003	0.8338076441	0.3747108175
3004	0.8338076441	0.3747106083
3005	0.8338076441	0.3747101601
3006	0.8338076441	0.3747101601
3007	0.8338076441	0.3747091141
3008	0.8338076441	0.3747090544
